Number,FirstName,LastName,Status,Height,IsUndraftedFreeAgent,InjuryStatus
91,Trey,Hendrickson,Active,6'4",False,
33,Aaron,Jones Sr.,Injured Reserve,5'10",False,Out
55,Eric,Wilson,Active,6'1",True,
75,Orlando,Brown Jr.,Active,6'8",False,
75,Brian,O'Neill,Active,6'7",False,
88,Mike,Gesicki,Active,6'6",False,
37,Tavierre,Thomas,Active,5'10",True,
35,Jalen,Davis,Practice Squad,5'10",True,
61,Cody,Ford,Active,6'3",False,
86,Noah,Fant,Active,6'4",False,
87,Tanner,Hudson,Active,6'5",True,
92,B.J.,Hill,Active,6'3",False,
42,Oren,Burks,Active,6'3",False,
10,Mike,White,Practice Squad,6'5",False,
25,DeShon,Elliott,Active,6'0",False,Out
,Ja'Whaun,Bentley,Practice Squad,6'2",False,
7,Carlton,Davis III,Active,6'1",False,
,Logan,Woodside,Practice Squad,6'2",False,
14,Robert,Spillane,Active,6'1",True,
96,Daniel,Ekuale,Active,6'3",True,
2,Mason,Rudolph,Active,6'5",False,
2,Harold,Landry III,Active,6'2",False,
46,Christian,Kuntz,Active,6'1",True,
13,Mack,Hollins,Active,6'4",False,
11,Joshua,Dobbs,Active,6'3",False,
81,Jonnu,Smith,Active,6'3",False,
21,Chuck,Clark,Active,6'0",False,
90,T.J.,Watt,Active,6'4",False,
40,Jabrill,Peppers,Active,5'11",False,
73,Isaac,Seumalo,Active,6'4",False,
28,Miles,Killebrew,Active,6'2",False,
,Dean,Lowry,Injured Reserve,6'6",False,Out
5,Jalen,Ramsey,Active,6'1",False,
81,Austin,Hooper,Active,6'4",False,
85,Hunter,Henry,Active,6'5",False,
8,Stefon,Diggs,Active,6'0",False,
23,Darius,Slay,Active,6'0",False,
8,Aaron,Rodgers,Active,6'2",False,
97,Cameron,Heyward,Active,6'5",False,
9,Chris,Boswell,Active,6'2",True,
76,Morgan,Moses,Active,6'6",False,
71,Andrus,Peat,Active,6'7",False,
42,Darius,Harris,Practice Squad,6'2",True,
37,Trey,Sermon,Active,6'0",False,
,Isaiah,Hodgins,Practice Squad,6'3",False,
4,Antonio,Gibson,Active,6'0",False,
44,K'Lavon,Chaisson,Active,6'3",False,
56,Alex,Highsmith,Active,6'4",False,Out
33,Anfernee,Jennings,Active,6'2",False,
23,Kyle,Dugger,Active,6'1",False,
21,Jaylinn,Hawkins,Active,6'1",False,
,Yasir,Durant,Injured Reserve,6'6",True,Out
50,Malik,Harrison,Injured Reserve,6'3",False,Out
6,Patrick,Queen,Active,6'0",False,
55,Cole,Holcomb,Active,6'1",False,
39,Corey,Ballentine,Practice Squad,5'11",False,
65,Garrett,Bradbury,Active,6'3",False,
13,Scotty,Miller,Active,5'9",False,
,Matt,Sokol,Practice Squad,6'5",True,
67,Calvin,Anderson,Active,6'5",True,
,Donald,Parham Jr.,Injured Reserve,6'8",True,Out
4,DK,Metcalf,Active,6'4",False,
22,Juan,Thornhill,Active,6'0",False,
48,Jahlani,Tavai,Injured Reserve,6'2",False,Out
64,Max,Scharping,Injured Reserve,6'6",False,Out
26,Brandin,Echols,Active,5'10",False,
95,Khyiris,Tonga,Active,6'2",False,
92,Isaiahh,Loudermilk,Injured Reserve,6'7",False,Out
62,Ryan,McCollum,Active,6'5",True,
61,Brenden,Jaimes,Practice Squad,6'5",False,
19,Calvin,Austin III,Active,5'9",False,
15,Ben,Skowronek,Active,6'3",False,
97,Milton,Williams,Active,6'3",False,
90,Christian,Barmore,Active,6'5",False,
14,Kenneth,Gainwell,Active,5'9",False,
38,Rhamondre,Stevenson,Active,6'0",False,
88,Pat,Freiermuth,Active,6'5",False,
,Domenique,Davis,Injured Reserve,6'2",True,Out
3,Corliss,Waitman,Active,6'2",True,
71,Mike,Onwenu,Active,6'3",False,
42,James,Pierre,Active,6'2",True,
38,D'Shawn,Jamison,Practice Squad,5'9",True,
54,Truman,Jones,Practice Squad,6'3",True,
16,Tommy,DeVito,Active,6'2",True,
37,Jack,Westover,Active,6'2",True,Questionable
41,Payton,Wilson,Active,6'4",False,
10,Roman,Wilson,Active,5'10",False,
26,Terrell,Jennings,Practice Squad,6'0",True,
54,Zach,Frazier,Active,6'3",False,
76,Troy,Fautanu,Active,6'4",False,
10,Drake,Maye,Active,6'4",False,
,Layden,Robinson,Injured Reserve,6'3",False,Out
66,Mason,McCormick,Active,6'5",False,
83,John,Jiles,Practice Squad,6'3",True,
72,Fabien,Lovett Sr.,Practice Squad,6'3",True,
27,Marcellas,Dial Jr.,Injured Reserve,6'0",False,Out
91,Logan,Lee,Active,6'5",False,
70,Caedan,Wallace,Active,6'5",False,
,Isaiah,Iton,Injured Reserve,6'2",True,Out
45,Julius,Welschof,Practice Squad,6'6",True,
65,Kyler,Baugh,Practice Squad,6'2",True,
31,Beanie,Bishop Jr.,Practice Squad,5'9",True,
79,Steven,Jones,Practice Squad,6'5",True,
96,David,Olajiga,Practice Squad,6'3",True,
24,Dell,Pettus,Active,5'11",True,
35,Miles,Battle,Practice Squad,6'3",True,
18,Kyle,Williams,Active,5'11",False,
18,Will,Howard,Injured Reserve,6'4",False,Out
22,Charles,Woods,Active,5'11",True,
51,Jack,Gibbens,Active,6'3",True,
41,Brenden,Schooler,Active,6'2",True,
60,Dylan,Cook,Practice Squad,6'6",True,
77,Broderick,Jones,Active,6'5",False,
0,Christian,Gonzalez,Active,6'1",False,Out
98,Jeremiah,Pharms Jr.,Practice Squad,6'2",True,
24,Joey,Porter Jr.,Active,6'2",False,Out
,Jaquelin,Roy,Injured Reserve,6'3",False,Out
51,Nick,Herbig,Active,6'2",False,
3,DeMario,Douglas,Active,5'8",False,
28,Alex,Austin,Active,6'1",False,
94,Cory,Durden,Active,6'4",True,
15,Marte,Mapu,Active,6'3",False,
27,Cory,Trice Jr.,Injured Reserve,6'3",False,Out
74,Spencer,Anderson,Active,6'5",False,
,Jacob,Slade,Injured Reserve,6'4",True,Out
95,Keeanu,Benton,Active,6'4",False,
17,Bryce,Baringer,Active,6'2",False,
,Deneric,Prince,Injured Reserve,6'0",True,Out
35,Lew,Nichols,Practice Squad,5'10",False,
99,Keion,White,Active,6'5",False,Questionable
46,Mark,Robinson,Active,5'11",False,
17,Skylar,Thompson,Injured Reserve,6'2",False,Out
30,Jaylen,Warren,Active,5'8",True,
77,Ben,Brown,Active,6'5",True,
83,Connor,Heyward,Active,6'0",False,
25,Marcus,Jones,Active,5'8",False,
74,Thayer,Munford Jr.,Practice Squad,6'5",False,
59,Vederian,Lowe,Active,6'5",False,
98,DeMarvin,Leal,Active,6'4",False,
93,Esezi,Otomewo,Active,6'5",False,
32,TreVeyon,Henderson,Active,5'10",False,
,Rakim,Jarrett,Inactive,6'0",True,
9,Kayshon,Boutte,Active,5'11",False,
80,Darnell,Washington,Active,6'7",False,
53,Christian,Elliss,Active,6'2",True,
49,Jon,Rhattigan,Practice Squad,6'0",True,
36,Andy,Borregales,Active,5'11",False,
44,Carson,Bruener,Active,6'1",False,
31,Craig,Woodson,Active,6'0",False,
43,Bradyn,Swinson,Practice Squad,6'4",False,
55,Eric,Gregory,Active,6'3",True,
94,Yahya,Black,Active,6'5",False,
58,Jared,Wilson,Active,6'3",False,
92,Joshua,Farmer,Active,6'3",False,
20,Kaleb,Johnson,Active,6'1",False,
33,Jack,Sawyer,Active,6'4",False,
29,Sebastian,Castro,Practice Squad,5'11",True,
86,Efton,Chism III,Active,5'10",True,
99,Derrick,Harmon,Active,6'4",False,Questionable
34,Lan,Larison,Injured Reserve,5'11",True,Out
82,CJ,Dippre,Practice Squad,6'5",True,
66,Will,Campbell,Active,6'6",False,
29,Jeremiah,Webb,Practice Squad,5'11",True,
39,Daryl,Porter,Practice Squad,5'10",True,
52,Marcus,Bryant,Active,6'7",False,
47,Julian,Ashby,Active,6'1",False,
19,Kobee,Minor,Active,5'11",False,
85,Ke'Shawn,Williams,Practice Squad,5'9",True,
,JJ,Galbreath,Inactive,6'4",True,
,Brock,Lampe,Injured Reserve,6'1",True,Out
91,Elijah,Ponder,Active,6'3",True,
34,Donte,Kent,Injured Reserve,5'10",False,Out
84,Max,Hurleman,Practice Squad,5'11",True,
,Gareth,Warren,Injured Reserve,6'6",True,Out
67,Jack,Conley,Practice Squad,6'7",True,
97,Bill,Norton,Practice Squad,6'6",True,
83,Mark,Redman,Practice Squad,6'5",True,
72,Luke,Felix-Fualalo,Practice Squad,6'7",True,
56,Shaun,Dolac,Active,6'1",True,
61,Willie,Lampkin,Injured Reserve,5'11",True,Out
78,Myles,Hinton,Injured Reserve,6'6",False,Out
82,Tru,Edwards,Practice Squad,6'3",True,
45,Jamil,Muhammad,Practice Squad,6'1",True,
81,Brennan,Presley,Practice Squad,5'8",True,
43,Nate,Valcarcel,Practice Squad,6'1",True,
60,Wyatt,Bowles,Practice Squad,6'5",True,
35,Brandon,Johnson,Practice Squad,5'10",True,
30,Jihaad,Campbell,Active,6'3",False,
73,Cameron,Williams,Injured Reserve,6'5",False,Out
18,Terrance,Ferguson,Active,6'5",False,
24,Andrew,Mukuba,Active,5'11",False,
66,Drew,Kendall,Active,6'4",False,
22,Mac,McWilliams,Active,5'10",False,
,Jake,Majors,Practice Squad,6'3",True,
,Hollin,Pierce,Practice Squad,6'8",True,
95,Ty,Robinson,Active,6'5",False,
57,Ty,Hamilton,Active,6'3",False,
10,Josaiah,Stewart,Active,6'1",False,
42,Smael,Mondon Jr.,Active,6'2",False,
19,Kyle,McCord,Practice Squad,6'3",False,
14,Sam,Howell,Active,6'1",False,
18,John,Metchie III,Active,6'0",False,
2,Jahan,Dotson,Active,5'11",False,
23,Kyren,Williams,Active,5'9",False,
37,Tank,Bigsby,Active,5'11",False,
3,Nolan,Smith Jr.,Active,6'2",False,
17,Nakobe,Dean,Physically Unable to Perform,5'11",False,Out
85,Britain,Covey,Practice Squad,5'8",True,
,Lewis,Cine,Inactive,6'2",False,
51,Cam,Jurgens,Active,6'3",False,
76,Kenyon,Green,Active,6'4",False,
90,Jordan,Davis,Active,6'6",False,
53,Nate,Landman,Active,6'3",True,
59,Chance,Campbell,Practice Squad,6'2",False,
37,Quentin,Lake,Active,6'1",False,
14,Cobie,Durant,Active,5'11",False,
81,Grant,Calcaterra,Active,6'4",False,
61,AJ,Arcuri,Practice Squad,6'7",False,
32,Reed,Blankenship,Active,6'1",True,
94,Byron,Young,Active,6'3",False,
0,Byron,Young,Active,6'2",False,
23,Jakorian,Bennett,Active,5'10",False,
6,Nick,Hampton,Active,6'3",False,Questionable
21,Sydney,Brown,Active,5'10",False,
71,Warren,McClendon Jr.,Active,6'4",False,
13,Stetson,Bennett IV,Active,5'11",False,
89,Johnny,Wilson,Injured Reserve,6'6",False,Out
91,Kobie,Turner,Active,6'2",False,
42,Ethan,Evans,Active,6'3",False,
94,Desjuan,Johnson,Active,6'3",False,
47,Alex,Ward,Active,6'4",True,
36,Cameron,Latu,Active,6'5",False,
97,Moro,Ojomo,Active,6'3",False,
12,Puka,Nacua,Active,6'2",False,
73,Steve,Avila,Active,6'3",False,Doubtful
8,Jared,Verse,Active,6'4",False,
7,Kelee,Ringo,Active,6'2",False,
16,Tanner,McKee,Active,6'6",False,Questionable
87,Davis,Allen,Active,6'6",False,
56,Tyler,Steen,Active,6'6",False,
1,Emmanuel,Forbes Jr.,Active,6'0",False,
98,Jalen,Carter,Active,6'3",False,
22,Blake,Corum,Active,5'8",False,
96,Keir,Thomas,Injured Reserve,6'2",True,Out
24,Elias,Neal,Practice Squad,6'0",True,
33,Cam,Lampkin,Practice Squad,5'11",True,
2,Jaylen,McCollough,Active,6'0",True,
67,Justin,Dedich,Active,6'2",True,
48,Omar,Speights,Active,6'1",True,
,Gabe,Hall,Practice Squad,6'6",True,
55,Braden,Fiske,Active,6'5",False,Questionable
90,Tyler,Davis,Active,6'2",False,
88,Jordan,Whittington,Active,6'1",False,
80,Darius,Cooper,Active,5'11",True,
63,Dylan,McMahon,Practice Squad,6'3",False,
50,Beaux,Limmer,Active,6'5",False,
33,Cooper,DeJean,Active,6'0",False,
49,Audric,Estime,Practice Squad,5'11",False,
27,Jarquez,Hunter,Active,5'10",False,
15,Konata,Mumpfield,Active,6'1",False,
27,Quinyon,Mitchell,Active,6'0",False,
54,Jeremiah,Trotter Jr.,Active,6'0",False,
28,Will,Shipley,Active,5'11",False,Out
46,Javon,Baker,Practice Squad,6'1",False,
26,Kamren,Kinchens,Active,6'0",False,
16,Joshua,Karty,Active,6'2",False,
30,Josh,Wallace,Active,6'0",True,
58,Jalyx,Hunt,Active,6'3",False,
31,Andre',Sam,Practice Squad,5'10",True,
43,Ben,VanSumeren,Injured Reserve,6'2",True,Out
19,Xavier,Smith,Active,5'9",True,
34,Tanner,Ingle,Practice Squad,5'8",True,
84,E.J.,Jenkins,Practice Squad,6'6",True,
10,Braden,Mann,Active,5'11",False,
21,A.J.,Green,Practice Squad,6'2",True,
69,Kevin,Dotson,Active,6'4",False,
20,Ronnie,Rivers,Practice Squad,5'9",True,
25,Tre,Brown,Active,5'10",False,
69,Landon,Dickerson,Active,6'6",False,
5,Tutu,Atwell,Active,5'9",False,
82,Terrace,Marshall Jr.,Practice Squad,6'2",False,
13,Azeez,Ojulari,Active,6'3",False,
48,Patrick,Johnson,Active,6'2",False,
93,Jack,Heflin,Practice Squad,6'3",True,
38,Ambry,Thomas,Practice Squad,6'0",False,
83,Kylen,Granson,Active,6'3",False,
77,Alaric,Jackson,Active,6'7",True,
74,Fred,Johnson,Active,6'7",True,
39,Marcus,Epps,Active,6'0",False,
11,A.J.,Brown,Active,6'1",False,
3,Kam,Curl,Active,6'2",False,
53,Zack,Baun,Active,6'3",False,
0,Joshua,Uche,Active,6'3",False,
52,Larrell,Murchison,Active,6'2",False,
84,Colby,Parkinson,Active,6'7",False,Questionable
1,Jalen,Hurts,Active,6'1",False,
29,A.J.,Dillon,Active,6'0",False,
6,DeVonta,Smith,Active,6'0",False,
51,Troy,Reeder,Active,6'3",True,
64,Brett,Toth,Active,6'6",True,
72,D.J.,Humphries,Active,6'5",False,
17,Davante,Adams,Active,6'1",False,
47,Charley,Hughlett,Active,6'4",True,
11,Jimmy,Garoppolo,Active,6'2",False,
9,Matthew,Stafford,Active,6'3",False,
68,David,Quessenberry,Active,6'5",False,
65,Lane,Johnson,Active,6'6",False,
52,Za'Darius,Smith,Active,6'4",False,
79,Rob,Havenstein,Active,6'8",False,
89,Tyler,Higbee,Active,6'6",False,
8,Adoree',Jackson,Active,5'11",False,
4,Ahkello,Witherspoon,Injured Reserve,6'2",False,Out
4,Jake,Elliott,Active,5'9",False,
26,Saquon,Barkley,Active,6'0",False,
88,Dallas,Goedert,Active,6'5",False,
95,Poona,Ford,Active,5'11",True,
31,Darious,Williams,Active,5'9",True,
65,Coleman,Shelton,Active,6'5",True,
68,Jordan,Mailata,Active,6'8",False,
79,Matt,Pryor,Active,6'7",False,
34,Parry,Nickerson,Practice Squad,5'10",False,
45,Ogbo,Okoronkwo,Active,6'2",False,
97,Harrison,Phillips,Active,6'3",False,
79,Chukwuma,Okorafor,Active,6'6",False,
96,Greg,Gaines,Active,6'1",False,
10,Allen,Lazard,Active,6'5",True,
26,Isaiah,Oliver,Active,6'0",False,
50,Vita,Vea,Active,6'4",False,
6,Baker,Mayfield,Active,6'1",False,
83,Josh,Reynolds,Active,6'3",False,Out
42,Thomas,Hennessy,Active,6'2",True,
65,Dan,Feeney,Active,6'4",False,
9,Riley,Dixon,Active,6'4",False,
5,Haason,Reddick,Active,6'1",False,
14,Chris,Godwin,Active,6'1",False,Out
45,Deion,Jones,Active,6'1",False,
97,Adam,Gotsis,Practice Squad,6'4",False,
17,Sterling,Shepard,Active,5'10",False,
21,Brandon,Stephens,Active,6'1",False,
54,Lavonte,David,Active,6'1",False,
6,Nick,Folk,Active,6'1",False,
2,Tyrod,Taylor,Active,6'1",False,
13,Mike,Evans,Active,6'5",False,
10,Teddy,Bridgewater,Active,6'2",False,
4,Chase,McLaughlin,Active,6'0",True,
16,Tyler,Johnson,Active,6'1",False,
77,Charlie,Heck,Active,6'8",False,
31,Antoine,Winfield Jr.,Active,5'9",False,
53,Mykal,Walker,Practice Squad,6'3",False,
68,Ben,Bredeson,Active,6'5",False,
35,Jamel,Dean,Active,6'1",False,
56,Quincy,Williams,Active,5'11",False,
17,Kris,Boyd,Injured Reserve,5'11",False,Out
95,Quinnen,Williams,Active,6'3",False,
93,Byron,Cowart,Injured Reserve,6'3",False,Out
40,Nik,Needham,Practice Squad,6'1",True,
47,Andrew,Beck,Active,6'3",True,
60,Michael,Jordan,Practice Squad,6'6",False,
,Sua,Opeta,Practice Squad,6'4",True,
98,Anthony,Nelson,Active,6'7",False,
44,Jamien,Sherwood,Active,6'2",False,
78,Jay,Tufele,Active,6'3",False,Out
71,Josh,Myers,Active,6'5",False,
34,Kene,Nwangwu,Active,6'1",False,Out
87,Brandon,Smith,Practice Squad,6'1",True,
75,Alijah,Vera-Tucker,Injured Reserve,6'5",False,Out
8,Andre,Cisco,Active,6'0",False,
30,Michael,Carter II,Active,5'10",False,Questionable
20,Breece,Hall,Active,5'11",False,
89,Jeremy,Ruckert,Active,6'5",False,
7,Justin,Fields,Active,6'3",False,Out
78,Tristan,Wirfs,Active,6'5",False,Out
76,John,Simpson,Active,6'4",False,
22,Kindle,Vildor,Active,5'11",False,
34,Bryce,Hall,Practice Squad,6'1",False,
58,Markees,Watts,Active,6'1",True,
71,Lorenz,Metz,Practice Squad,6'9",True,
29,Christian,Izien,Active,5'10",True,
86,Evan,Deckers,Active,6'3",True,
72,Luke,Haggard,Active,6'7",True,
23,Tykee,Smith,Active,5'10",False,
82,Devin,Culp,Active,6'4",False,
59,Mohamed,Kamara,Practice Squad,6'1",False,
,Harrison,Mevis,Inactive,5'11",True,
31,Keilan,Robinson,Injured Reserve,5'8",False,Out
62,Graham,Barton,Active,6'5",False,
32,Isaiah,Davis,Active,6'1",False,
11,Jalen,McMillan,Injured Reserve,6'1",False,Out
0,Braelon,Allen,Active,6'1",False,
96,Leonard,Taylor III,Active,6'3",True,
74,Olumuyiwa,Fashanu,Active,6'6",False,
43,Chris,Braswell,Active,6'3",False,
7,Bucky,Irving,Active,5'10",False,
58,Eric,Watts,Practice Squad,6'5",True,
37,Qwan'tez,Stiggers,Active,6'0",False,
18,Josh,Williams,Active,5'9",True,
55,Braiden,McGregor,Active,6'6",True,
18,Isaiah,Williams,Active,5'10",True,
38,Rashad,Wisdom,Active,5'9",True,
14,Austin,McNamara,Active,6'4",True,
79,Elijah,Klein,Active,6'4",False,
91,Jowon,Briggs,Active,6'1",False,
74,Tyler,McLellan,Active,6'8",True,
19,Kameron,Johnson,Active,5'10",True,
49,Jackson,Sirmon,Practice Squad,6'2",True,
81,Jamaal,Pritchett,Practice Squad,5'8",True,
,Jaden,Smith,Injured Reserve,6'6",True,Out
60,Kohl,Levao,Practice Squad,6'6",True,
50,Liam,Fornadel,Practice Squad,6'4",True,
22,Tony,Adams,Active,5'11",True,Out
52,C.J.,Brewer,Practice Squad,6'2",True,
19,Irvin,Charles,Physically Unable to Perform,6'4",True,Out
41,Marcelino,McCrary-Ball,Active,6'0",True,Questionable
65,Xavier,Newman,Active,6'2",True,
69,Cody,Mauch,Injured Reserve,6'6",False,Out
87,Payne,Durham,Active,6'5",False,
27,Malachi,Moore,Active,5'11",False,
44,Sean,Tucker,Active,5'10",True,
66,Joe,Tippmann,Active,6'6",False,
81,Ryan,Miller,Active,6'2",True,
32,Josh,Hayes,Active,6'0",False,
84,Tanner,Taula,Practice Squad,6'6",True,
26,Kaevon,Merriweather,Active,6'0",True,
94,Calijah,Kancey,Injured Reserve,6'0",False,Out
8,SirVocea,Dennis,Active,6'0",False,
9,Will,McDonald IV,Active,6'4",False,
0,Yaya,Diaby,Active,6'4",False,
43,Cam,Jones,Active,6'2",True,
41,Ko,Kieft,Active,6'5",False,
84,Stone,Smartt,Active,6'4",True,
89,Dennis,Houston,Practice Squad,6'1",True,
77,Marquis,Hayes,Practice Squad,6'5",False,
27,Zyon,McCollum,Active,6'2",False,
86,Jelani,Woods,Active,6'7",False,
1,Sauce,Gardner,Active,6'3",False,
61,Max,Mitchell,Active,6'6",False,
67,Luke,Goedeke,Injured Reserve,6'5",False,Out
11,Jermaine,Johnson II,Active,6'5",False,Out
90,Logan,Hall,Active,6'6",False,
72,Micheal,Clemons,Active,6'5",False,
1,Rachaad,White,Active,6'0",False,
5,Garrett,Wilson,Active,6'0",False,
88,Cade,Otton,Active,6'5",False,
2,Emeka,Egbuka,Active,6'1",False,Probable
51,David,Walker,Injured Reserve,6'2",False,Out
51,Kiko,Mauigoa,Active,6'2",False,
69,Payton,Page,Practice Squad,6'4",True,
94,Tyler,Baron,Active,6'4",False,
95,Elijah,Roberts,Active,6'4",False,
92,Elijah,Simmons,Active,6'1",True,
21,Benjamin,Morrison,Active,6'0",False,
23,Azareye'h,Thomas,Active,6'1",False,
25,Jacob,Parrish,Active,5'10",False,
82,Arian,Smith,Active,6'0",False,
4,Brady,Cook,Active,6'2",True,
85,Mason,Taylor,Active,6'5",False,
15,Tez,Johnson,Active,5'10",False,
70,Armand,Membou,Active,6'4",False,
88,Quentin,Skinner,Practice Squad,6'5",True,
70,Benjamin,Chukwuma,Active,6'6",True,
66,Ben,Scott,Practice Squad,6'5",True,
54,Ja'Markis,Weston,Injured Reserve,6'2",True,Out
16,Connor,Bazelak,Practice Squad,6'3",True,
57,John,Bullock,Active,6'0",True,
25,Korie,Black,Practice Squad,6'0",False,
67,Esa,Pole,Active,6'7",True,
85,Garrett,Greene,Practice Squad,5'11",True,
33,Jordan,Clark,Practice Squad,5'9",True,
35,Dean,Clark,Active,6'1",True,
30,Jack,Henderson,Practice Squad,6'2",True,
36,JJ,Roberts,Injured Reserve,6'0",True,Out
53,Nick,Jackson,Practice Squad,6'0",True,
64,Leander,Wiegand,Practice Squad,6'5",True,
93,Jayson,Jones,Practice Squad,6'6",True,
64,Nash,Hutmacher,Practice Squad,6'4",True,
45,Maximilian,Mang,Practice Squad,6'6",True,
41,Trey,Washington,Practice Squad,5'10",True,
35,Johnathan,Edwards,Active,6'1",True,
39,Keydrain,Calligan,Practice Squad,6'0",True,
93,Tim,Smith,Practice Squad,6'4",False,
54,Dorian,Mausi,Active,6'1",True,
17,Chimere,Dike,Active,6'1",False,
87,Xavier,Restrepo,Practice Squad,5'10",True,
5,Elic,Ayomanor,Active,6'2",False,
37,Ulysses,Bentley IV,Practice Squad,5'10",True,
84,Gunnar,Helm,Active,6'5",False,
23,Kevin,Winston Jr.,Active,6'2",False,Doubtful
26,Marcus,Harris,Active,5'11",False,
75,Jalen,Travis,Active,6'8",False,
64,Jackson,Slater,Active,6'3",False,
,Brandon,Crenshaw-Dickson,Practice Squad,6'7",True,
7,Oluwafemi,Oladejo,Active,6'3",False,
60,Clay,Webb,Practice Squad,6'3",True,
68,Cam,Horsley,Practice Squad,6'3",True,
27,Justin,Walley,Injured Reserve,5'10",False,Out
30,Hunter,Wohler,Injured Reserve,6'2",False,Out
,Treylon,Burks,Injured Reserve,6'2",False,Out
14,Alec,Pierce,Active,6'3",False,
86,Will,Mallory,Active,6'4",False,
79,Bernhard,Raimann,Active,6'6",False,
31,Tyler,Goodson,Active,5'9",True,
20,Nick,Cross,Active,6'0",False,
67,Luke,Tenuta,Active,6'8",False,
8,Will,Levis,Injured Reserve,6'4",False,Out
18,Jalyn,Armour-Davis,Active,6'1",False,
76,Andrew,Rupcich,Practice Squad,6'6",True,
41,Sam,Webb,Practice Squad,6'0",True,
55,Chad,Muma,Active,6'3",False,
85,Chig,Okonkwo,Active,6'3",False,
21,Roger,McCreary,Active,5'11",False,
50,Segun,Olubi,Active,6'1",True,
44,Mike,Brown,Active,6'1",True,
39,Darrell,Baker Jr.,Active,6'1",True,
25,Rodney,Thomas II,Active,6'1",False,
98,Eric,Johnson II,Active,6'4",False,
35,Samuel,Womack III,Active,5'10",False,
85,Drew,Ogletree,Active,6'5",False,
36,Julius,Chestnut,Active,5'11",True,
95,Adetomiwa,Adebawore,Active,6'2",False,
29,Mekhi,Blackmon,Active,5'11",False,
83,Tyler,Scott,Practice Squad,5'11",False,
32,Daniel,Scott,Active,6'1",False,
24,Jordan,Mims,Practice Squad,6'0",True,
83,Joel,Wilson,Practice Squad,6'4",True,
61,John,Ojukwu,Active,6'5",True,
,Anfernee,Orji,Injured Reserve,6'2",True,Out
40,Jaylon,Jones,Injured Reserve,6'2",False,Out
2,Tyjae,Spears,Injured Reserve,5'11",False,Out
77,Peter,Skoronski,Active,6'4",False,
1,Josh,Downs,Active,5'9",False,
5,Anthony,Richardson Sr.,Active,6'4",False,
73,Blake,Freeland,Injured Reserve,6'7",False,Out
99,Ali,Gaye,Practice Squad,6'6",True,
